,Date,price,buys_per_hour,sells_per_hour,volume_bought_per_hour,volume_sold_per_hour,size_bought_per_hour,size_sold_per_hour
8731,2022-02-02 17:00:00,37460.28,801.0,708.0,5030595.503923,4720519.098594,134.5252,126.2342
8732,2022-02-02 18:00:00,37489.56,741.0,750.0,5085209.740329,5338292.888163,135.8072,142.5631
8733,2022-02-02 19:00:00,37563.95,704.0,760.0,5938575.224556,6291132.153123,158.1867,167.5745
8734,2022-02-02 20:00:00,37568.11,722.0,771.0,8244613.175726,8833684.540085,219.7161,235.4035
8735,2022-02-02 21:00:00,36922.17,697.0,781.0,8312058.52267,9225694.990174,223.7656,248.3203
8736,2022-02-02 22:00:00,37009.45,739.0,738.0,5419549.655975,5668652.711575,146.5006,153.2292
8737,2022-02-02 23:00:00,36893.85,787.0,687.0,7613731.748454,6769397.40084,206.0842,183.2316
8738,2022-02-03 00:00:00,36893.41,772.0,744.0,8882345.773875,8964434.372659,240.6036,242.8455
8739,2022-02-03 01:00:00,36850.81,783.0,748.0,8821111.995076,8929573.183101,238.9171,241.8748
8740,2022-02-03 02:00:00,36955.32,787.0,732.0,8633653.372797,8441301.08623,234.1932,228.9889
8741,2022-02-03 03:00:00,36829.67,772.0,740.0,8979262.739436,8580257.45737,243.4266,232.6211
8742,2022-02-03 04:00:00,36904.11,779.0,762.0,8936034.714138,9269196.083007,242.2199,251.234
8743,2022-02-03 05:00:00,36999.38,742.0,756.0,7313562.92094,7612414.129834,197.9221,206.073
8744,2022-02-03 06:00:00,36925.07,744.0,755.0,6574154.55102,6504193.436485,178.1001,176.2211
8745,2022-02-03 07:00:00,37025.42,717.0,763.0,10123580.903853,10391375.279674,273.4847,280.7556
8746,2022-02-03 08:00:00,37076.38,742.0,731.0,8670198.083373,8499258.185853,233.9541,229.3307
8747,2022-02-03 09:00:00,36618.86,768.0,741.0,9576293.806379,9192046.378046,259.1695,248.7648
8748,2022-02-03 10:00:00,36387.05,763.0,749.0,8028569.174406,7810943.792893,220.5392,214.5424
8749,2022-02-03 11:00:00,36777.89,727.0,799.0,6064374.936559,6803522.71843,166.0098,186.2454
8750,2022-02-03 12:00:00,36674.44,750.0,756.0,9003885.923603,8836367.498935,246.4189,241.8642
8751,2022-02-03 13:00:00,36580.31,810.0,792.0,11434456.386707,11136693.821731,311.8787,303.8259
8752,2022-02-03 14:00:00,36514.33,749.0,745.0,12245504.437203,12000611.979096,334.42040000000003,327.761
8753,2022-02-03 15:00:00,36908.14,778.0,754.0,8454353.458086,8362357.366915,230.1309,227.7004
8754,2022-02-03 16:00:00,36711.44,743.0,745.0,6152151.840761,6075448.321848,166.8222,164.7394
8755,2022-02-03 17:00:00,36839.21,781.0,731.0,9039829.640724,8527118.019284,245.9871,232.0349
8756,2022-02-03 18:00:00,36763.6,703.0,758.0,8522313.155773,8861262.817792,231.8317,241.0427
8757,2022-02-03 19:00:00,36555.88,733.0,731.0,6506383.957418,6676446.869617,177.5687,182.1998
8758,2022-02-03 20:00:00,36354.41,732.0,755.0,7462921.443381,7717845.421668,204.6179,211.6453
8759,2022-02-03 21:00:00,36940.43,735.0,840.0,9167683.792504,9924961.085305,248.699,269.2049
8760,2022-02-03 22:00:00,36933.16,810.0,716.0,11693743.405363,10044074.612203,316.92,272.1986
8761,2022-02-03 23:00:00,37321.02,1014.0,740.0,6766198.454976,6638238.027825,182.8932,179.4262
8762,2022-02-04 00:00:00,37183.14,879.0,743.0,8438011.905553,8349860.219612,226.9486,224.5732
8763,2022-02-04 01:00:00,37165.83,789.0,772.0,9094115.109454,9509015.92771,244.8804,256.0599
8764,2022-02-04 02:00:00,37329.03,811.0,750.0,6685683.469674,6258197.013298,179.2787,167.7938
8765,2022-02-04 03:00:00,37298.61,792.0,749.0,5413343.496288,5383576.738988,144.9356,144.1308
8766,2022-02-04 04:00:00,37292.28,839.0,752.0,5524954.273502,5805532.315168,148.152,155.6779
8767,2022-02-04 05:00:00,37542.19,865.0,732.0,7513312.989031,7859050.111328,200.2897,209.5021
8768,2022-02-04 06:00:00,37985.28,795.0,746.0,6637829.525707,6224370.147886,175.2431,164.3118
8769,2022-02-04 07:00:00,37867.98,764.0,745.0,4488951.598112,4084975.276314,118.3926,107.739
8770,2022-02-04 08:00:00,37954.7,785.0,764.0,5656182.952331,5977168.086814,149.0982,157.562
8771,2022-02-04 09:00:00,38018.3,743.0,770.0,7065678.538415,7052387.454575,186.0495,185.7101
8772,2022-02-04 10:00:00,37884.03,827.0,786.0,7231331.737927,6164521.816603,190.5635,162.4547
8773,2022-02-04 11:00:00,37811.0,915.0,745.0,6128047.668417,5938586.863288,161.7699,156.7531
8774,2022-02-04 12:00:00,37956.98,779.0,740.0,6958904.826054,6475773.299359,183.3808,170.6577
8775,2022-02-04 13:00:00,37423.94,783.0,815.0,7377529.603996,7762215.620937,195.4209,205.58859999999999
8776,2022-02-04 14:00:00,37937.2,743.0,767.0,6444754.36064,6689019.016251,170.9344,177.5094
8777,2022-02-04 15:00:00,39488.58,890.0,827.0,5386115.637268,5600226.229551,137.5459,143.1468
8778,2022-02-04 16:00:00,40261.7,836.0,819.0,4176744.122383,4215071.056734,104.4684,105.4941
8779,2022-02-04 17:00:00,40524.07,878.0,1023.0,6263420.97345,7088745.270453,155.181,175.5972
8780,2022-02-04 18:00:00,40469.42,730.0,767.0,5795203.100967,6103361.856305,143.3896,151.0291
8781,2022-02-04 19:00:00,40727.74,737.0,729.0,3763310.713482,3516574.189524,92.8951,86.791
8782,2022-02-04 20:00:00,40567.47,779.0,741.0,4718070.980741,4695013.647888,116.132,115.5529
8783,2022-02-04 21:00:00,40622.69,756.0,717.0,6646058.343006,6009687.424125,163.9999,148.3061
8784,2022-02-04 22:00:00,40645.31,696.0,776.0,5906251.172843,6505133.139799,145.6709,160.4544
8785,2022-02-04 23:00:00,41549.77,816.0,754.0,5897033.485595,5852678.307274,144.4755,143.357
8786,2022-02-05 00:00:00,41473.86,1290.0,818.0,5147015.557536,4755938.318565,123.667,114.3111
8787,2022-02-05 01:00:00,41267.17,758.0,760.0,5350609.254973,5673556.797051,129.3326,137.1359
8788,2022-02-05 02:00:00,41359.68,786.0,775.0,7124464.628166,7899323.07312,172.3275,191.07150000000001
8789,2022-02-05 03:00:00,41443.46,738.0,756.0,8022354.1781130005,7968890.970098,193.7217,192.4423
8790,2022-02-05 04:00:00,41460.82,813.0,757.0,8244535.7238300005,8032665.2296050005,198.6829,193.5631
8791,2022-02-05 05:00:00,41518.89,872.0,845.0,6655487.381719,6159849.425007,160.3553,148.4283
8792,2022-02-05 06:00:00,41499.78,753.0,786.0,3711762.633834,3975615.897717,89.2634,95.6093
8793,2022-02-05 07:00:00,41382.91,765.0,851.0,2226078.604367,2299226.306481,53.7155,55.4811
8794,2022-02-05 08:00:00,41437.7,784.0,799.0,3702449.303623,3768614.034783,89.3512,90.9518
8795,2022-02-05 09:00:00,41557.01,760.0,743.0,3253174.298708,3294973.880322,78.4437,79.4485
8796,2022-02-05 10:00:00,41565.74,829.0,708.0,3317445.344729,2962307.357583,79.9008,71.3465
8797,2022-02-05 11:00:00,41433.69,761.0,696.0,4656022.331943,4107764.211659,112.2419,99.0316
8798,2022-02-05 12:00:00,41384.35,722.0,760.0,4548916.052422,5082892.533647,109.7718,122.6494
8799,2022-02-05 13:00:00,41514.79,759.0,783.0,3830640.538729,4082938.600041,92.4156,98.5143
8800,2022-02-05 14:00:00,41468.65,783.0,718.0,4482226.514297,4114651.507104,108.0354,99.1722
8801,2022-02-05 15:00:00,41772.67,763.0,843.0,3528042.948541,3276208.934457,84.7013,78.6478
8802,2022-02-05 16:00:00,41278.12,791.0,694.0,2424061.281517,2196467.824302,58.3038,52.8515
8803,2022-02-05 17:00:00,41583.38,730.0,773.0,3874488.690119,4277004.352328,93.6983,103.4426
8804,2022-02-05 18:00:00,41682.28,748.0,740.0,3309911.194087,3264365.1104760002,79.53059999999999,78.4334
8805,2022-02-05 19:00:00,41547.07,752.0,733.0,3483473.624055,3404331.691342,83.7395,81.839
8806,2022-02-05 20:00:00,41661.72,744.0,709.0,3727575.681627,3676296.618138,89.8262,88.5895
8807,2022-02-05 21:00:00,41635.22,746.0,716.0,4246731.182746,4188194.272397,101.9093,100.5052
8808,2022-02-05 22:00:00,41584.24,718.0,762.0,4528881.394745,4610131.834265,108.6912,110.6545
8809,2022-02-05 23:00:00,41385.87,743.0,759.0,5563918.905577,5409248.908099,133.9692,130.2762
8810,2022-02-06 00:00:00,41476.24,770.0,776.0,5314355.03346,5087696.957902,128.2416,122.7766
8811,2022-02-06 01:00:00,41604.31,745.0,725.0,3348937.759422,3177655.508559,80.5911,76.4755
8812,2022-02-06 02:00:00,41538.08,767.0,808.0,2347796.965218,2299291.759741,56.4996,55.3372
8813,2022-02-06 03:00:00,41439.98,888.0,751.0,4105737.102944,3743225.542066,98.9257,90.1844
8814,2022-02-06 04:00:00,41545.72,765.0,776.0,3897449.551052,3804553.097801,94.0464,91.8075
8815,2022-02-06 05:00:00,41577.63,837.0,754.0,3113284.376856,3236530.541568,74.9386,77.9046
8816,2022-02-06 06:00:00,41451.67,754.0,732.0,4897482.3907,4823703.447305,118.0199,116.2401
8817,2022-02-06 07:00:00,41617.36,758.0,771.0,5476401.621787,6020641.994563,131.9631,145.0634
8818,2022-02-06 08:00:00,41643.59,760.0,719.0,6514331.332207,5899046.331918,156.7134,141.89939999999999
8819,2022-02-06 09:00:00,41648.03,725.0,764.0,4703172.067227,5062898.054087,112.9892,121.6305
8820,2022-02-06 10:00:00,41578.96,755.0,754.0,4659239.440932,4662742.703632,111.9802,112.0581
8821,2022-02-06 11:00:00,41526.58,766.0,777.0,6446511.910837,5751159.775195,155.2169,138.4784
8822,2022-02-06 12:00:00,41611.86,770.0,791.0,6655480.731771,6916545.257428,160.0861,166.3587
8823,2022-02-06 13:00:00,41688.59,728.0,836.0,5690926.665012,6276156.809059,136.5957,150.6862
8824,2022-02-06 14:00:00,41304.3,786.0,757.0,4051986.987167,4138524.573021,97.3315,99.4061
8825,2022-02-06 15:00:00,41517.21,719.0,797.0,2891927.508782,3122486.659375,69.8496,75.426
8826,2022-02-06 16:00:00,41638.44,748.0,721.0,4061963.310411,4002762.4687799998,97.6997,96.2814
8827,2022-02-06 17:00:00,41648.81,773.0,702.0,6595146.81478,5511798.177403,158.3068,132.3091
8828,2022-02-06 18:00:00,41513.76,718.0,753.0,7130715.418763,7268063.515712,171.5575,174.8404
8829,2022-02-06 19:00:00,41719.69,756.0,732.0,5539794.413645,5800752.205737,133.1272,139.4284
8830,2022-02-06 20:00:00,41573.35,736.0,741.0,5136174.559242,5241163.655875,123.2462,125.776
8831,2022-02-06 21:00:00,41651.0,717.0,746.0,2952919.214508,3101596.730129,70.9402,74.5169
8832,2022-02-06 22:00:00,41590.65,776.0,754.0,4131516.420808,4447364.223229,99.18,106.7671
8833,2022-02-06 23:00:00,42378.63,800.0,722.0,4094923.069103,3876657.903961,97.2699,92.1963
8834,2022-02-07 00:00:00,41831.65,768.0,740.0,5682074.095363,5540808.311537,135.689,132.3074
8835,2022-02-07 01:00:00,42099.58,755.0,745.0,6713901.652568,6398600.106042,160.0255,152.5339
8836,2022-02-07 02:00:00,42334.92,751.0,732.0,4513960.182178,4262503.015421,106.6882,100.7298
8837,2022-02-07 03:00:00,42829.12,917.0,895.0,4773763.870821,4697634.867916,111.8015,110.0706
8838,2022-02-07 04:00:00,42815.82,741.0,776.0,4854560.617617,5095424.939087,113.4463,119.0773
8839,2022-02-07 05:00:00,42790.16,765.0,762.0,4019970.219188,4085063.786255,93.9425,95.4718
8840,2022-02-07 06:00:00,42749.82,739.0,763.0,7202825.495648,7289663.845479,168.5394,170.5725
8841,2022-02-07 07:00:00,42721.62,735.0,793.0,7183700.265815,7699622.89789,168.2305,180.3082
8842,2022-02-07 08:00:00,42598.92,819.0,765.0,6693059.596844,6750678.297367,157.0135,158.3688
8843,2022-02-07 09:00:00,42409.61,744.0,740.0,7669469.516424,7551337.963984,180.6576,177.8657
8844,2022-02-07 10:00:00,42558.52,757.0,743.0,8639553.20575,8975866.932484,203.2515,211.1818
8845,2022-02-07 11:00:00,42727.77,734.0,752.0,6028656.980029,5552678.891656,141.3239,130.1594
8846,2022-02-07 12:00:00,42637.62,723.0,780.0,6300009.278613,6965298.824268,147.7335,163.3484
8847,2022-02-07 13:00:00,42805.25,763.0,756.0,6996970.843507,6733859.647348,163.739,157.5794
8848,2022-02-07 14:00:00,43421.83,757.0,1029.0,5372289.25052,6047178.654609,124.8111,140.5368
8849,2022-02-07 15:00:00,43822.67,750.0,828.0,7175408.507643,7932165.215187,165.0074,182.4943
8850,2022-02-07 16:00:00,43789.67,740.0,796.0,7226559.578638,7817853.978213,165.3471,178.8394
8851,2022-02-07 17:00:00,44208.51,761.0,763.0,9004860.366788,9608100.439237,205.2875,219.018
8852,2022-02-07 18:00:00,44068.64,771.0,739.0,6498086.60511,6233610.495016,147.125,141.1373
8853,2022-02-07 19:00:00,44258.41,797.0,713.0,5197783.198,4666887.3117390005,117.3642,105.3762
8854,2022-02-07 20:00:00,44137.67,790.0,719.0,6453640.671876,5739776.663127,146.1197,129.974
8855,2022-02-07 21:00:00,44075.38,776.0,768.0,4899522.077375,5265624.180887,111.3277,119.6138
8856,2022-02-07 22:00:00,44070.42,770.0,738.0,7256072.218801,7485742.859281,164.5535,169.767
8857,2022-02-07 23:00:00,43827.59,746.0,764.0,5661064.146441,6087513.188266,128.8253,138.4992
8858,2022-02-08 00:00:00,43855.28,740.0,815.0,4201883.433258,4325783.963468,95.9301,98.754
8859,2022-02-08 01:00:00,44045.86,771.0,928.0,7669965.336345,7733617.17452,174.4341,175.8962
8860,2022-02-08 02:00:00,43957.37,766.0,746.0,6733438.41843,6852407.693196,152.998,155.7098
8861,2022-02-08 03:00:00,44176.94,823.0,770.0,8300856.905388,7984967.515496,188.5645,181.3861
8862,2022-02-08 04:00:00,44362.5,723.0,754.0,8457350.51273,8595177.022796,191.4812,194.5598
8863,2022-02-08 05:00:00,44878.69,890.0,834.0,7089070.601959,7078175.862416,159.6364,159.3051
8864,2022-02-08 06:00:00,44794.42,820.0,791.0,5804627.518732,6005183.801061,129.0127,133.471
8865,2022-02-08 07:00:00,44866.25,851.0,779.0,5473416.715985,5425473.809848,122.1504,121.0873
8866,2022-02-08 08:00:00,44039.65,759.0,817.0,3925869.217913,3872644.192166,88.5935,87.4628
8867,2022-02-08 09:00:00,43854.1,796.0,982.0,6126105.924743,6238582.672076,139.5348,142.121
8868,2022-02-08 10:00:00,43865.19,790.0,961.0,7720056.71312,7327294.497105,176.3287,167.3568
8869,2022-02-08 11:00:00,43991.85,790.0,740.0,5754512.217306,5443651.94192,131.1534,124.0559
8870,2022-02-08 12:00:00,43455.64,814.0,825.0,4082649.775776,4031429.704003,93.8085,92.6357
8871,2022-02-08 13:00:00,43632.01,800.0,770.0,4739975.34456,4613638.757205,109.08239999999999,106.1758
8872,2022-02-08 14:00:00,43585.42,739.0,935.0,4830996.195211,5199907.073535,110.6254,119.0922
8873,2022-02-08 15:00:00,43428.51,896.0,831.0,6710672.753305,6704718.253135,155.1138,154.9599
8874,2022-02-08 16:00:00,43014.38,730.0,785.0,6698535.306,7054202.929724,154.2018,162.3672
8875,2022-02-08 17:00:00,42960.87,766.0,739.0,6216079.61986,5496394.126885,144.6649,127.9483
8876,2022-02-08 18:00:00,42983.47,747.0,731.0,6765562.900491,6847049.232799,157.0511,158.9509
8877,2022-02-08 19:00:00,42999.91,751.0,725.0,6874605.311201,6399608.358037,160.0533,148.9953
8878,2022-02-08 20:00:00,44254.57,1118.0,793.0,8236464.859717,7780488.329445,188.3592,177.9057
8879,2022-02-08 21:00:00,44185.84,715.0,754.0,8338805.42759,8990546.757395,188.7742,203.5587
8880,2022-02-08 22:00:00,44064.0,761.0,724.0,8404041.925554,8149429.909843,190.6574,184.9065
8881,2022-02-08 23:00:00,44034.29,818.0,747.0,8239942.774786,8463733.784764,186.763,191.8212
8882,2022-02-09 00:00:00,44244.3,827.0,735.0,6487499.872412,6018822.000137,147.0593,136.4303
8883,2022-02-09 01:00:00,43874.08,803.0,761.0,4997040.5077680005,4791128.063967,113.4375,108.7519
8884,2022-02-09 02:00:00,43342.02,836.0,752.0,5574266.425024,5450170.165543,128.5832,125.7131
8885,2022-02-09 03:00:00,43344.9,764.0,717.0,6698298.136079,5990549.24962,154.3939,138.0971
8886,2022-02-09 04:00:00,43451.98,873.0,725.0,5979835.410753,5649188.573795,137.594,129.9926
8887,2022-02-09 05:00:00,43590.13,808.0,746.0,6600458.377415,6775754.455265,151.9292,155.9992
8888,2022-02-09 06:00:00,43698.64,734.0,781.0,8394365.926877,8856721.710945,192.1486,202.7425
8889,2022-02-09 07:00:00,43826.28,755.0,768.0,8546074.601484,8623256.926295,195.9765,197.7687
8890,2022-02-09 08:00:00,43401.4,771.0,737.0,6291592.714296,6353770.304075,144.718,146.1141
8891,2022-02-09 09:00:00,43378.14,728.0,752.0,9609851.637795,10307704.150936,221.0208,237.0676
8892,2022-02-09 10:00:00,43600.63,711.0,769.0,8946976.030768,10421800.587092,205.4907,239.3786
8893,2022-02-09 11:00:00,43719.12,788.0,754.0,11175085.093906,10859379.821083,256.3298,249.0373
8894,2022-02-09 12:00:00,44127.18,776.0,764.0,11270049.729741,11197142.55136,256.5749,254.8838
8895,2022-02-09 13:00:00,43941.27,832.0,892.0,11223985.480834,10866188.819341,254.0429,245.9254
8896,2022-02-09 14:00:00,44126.01,806.0,807.0,11368953.406198,10607143.198307,258.0926,240.7882
8897,2022-02-09 15:00:00,43873.46,723.0,765.0,13653759.183511,14301120.538292,310.421,325.1401
8898,2022-02-09 16:00:00,44075.34,761.0,726.0,10447063.577518,9509518.571459,238.1056,216.7231
8899,2022-02-09 17:00:00,44058.81,739.0,761.0,6108055.346519,5734310.696897,138.3751,129.908
8900,2022-02-09 18:00:00,44166.03,757.0,710.0,7942571.603713,7269679.886332,180.3714,165.0734
8901,2022-02-09 19:00:00,44465.94,718.0,759.0,9108655.031011,9325972.197797,204.9098,209.7554
8902,2022-02-09 20:00:00,44744.47,720.0,762.0,11044464.775038,11520998.928491,247.5197,258.2153
8903,2022-02-09 21:00:00,44450.23,712.0,787.0,12130729.435623,13119741.725903999,271.9398,294.1269
8904,2022-02-09 22:00:00,44553.2,797.0,709.0,8975246.852147,8269993.968561,201.9446,186.0564
8905,2022-02-09 23:00:00,44374.14,780.0,738.0,6086637.260961,6192060.143825,137.1215,139.4897
8906,2022-02-10 00:00:00,44102.72,725.0,792.0,7368170.916064,7907171.609449,166.8274,179.0557
8907,2022-02-10 01:00:00,44254.32,717.0,753.0,7349210.23531,7848989.239202,166.30949999999999,177.6214
8908,2022-02-10 02:00:00,43798.73,759.0,722.0,6248444.115209,6108131.725903,141.2848,138.121
8909,2022-02-10 03:00:00,43773.54,730.0,819.0,4335282.057721,4956743.158941,99.1476,113.3547
8910,2022-02-10 04:00:00,43782.2,749.0,747.0,4652561.968987,4756122.791073,106.2988,108.6631
8911,2022-02-10 05:00:00,43875.7,736.0,794.0,4116280.881491,4063138.115151,93.9728,92.7605
8912,2022-02-10 06:00:00,43879.83,747.0,750.0,2994722.064957,2961554.443032,68.2405,67.4941
8913,2022-02-10 07:00:00,44089.57,750.0,754.0,4924210.999589,4776004.308522,111.9856,108.6138
8914,2022-02-10 08:00:00,44204.24,846.0,761.0,4979223.623403,4703795.762846,112.7027,106.4676
8915,2022-02-10 09:00:00,44399.71,796.0,746.0,5705375.768236,5960550.237319,128.8132,134.5369
8916,2022-02-10 10:00:00,44635.21,752.0,737.0,5140528.281281,5070104.872005,115.344,113.7736
8917,2022-02-10 11:00:00,44831.02,816.0,752.0,4728979.817084,4415907.725423,105.4712,98.5304
8918,2022-02-10 12:00:00,44809.49,787.0,766.0,4925100.944468,4774202.847607,110.0273,106.6495
8919,2022-02-10 13:00:00,43642.46,797.0,820.0,5119726.144572,5186037.756974,115.28,116.7743
8920,2022-02-10 14:00:00,44358.31,774.0,778.0,4992378.63693,4907502.904851,114.5425,112.6079
8921,2022-02-10 15:00:00,44943.05,788.0,866.0,4406395.020345,4947424.483462,97.8774,109.9045
8922,2022-02-10 16:00:00,45386.37,797.0,761.0,3893177.706954,3584768.977497,86.2048,79.362
8923,2022-02-10 17:00:00,45321.88,778.0,726.0,5054886.896407,4949265.577542,111.27159999999999,108.9375
8924,2022-02-10 18:00:00,45183.63,769.0,750.0,4840198.395712,4473983.640281,107.2853,99.1665
8925,2022-02-10 19:00:00,44349.82,734.0,846.0,3272887.150779,3837192.2940620002,73.2173,85.8329
8926,2022-02-10 20:00:00,44082.55,741.0,921.0,4162479.164566,4497478.338098,94.2679,101.842
8927,2022-02-10 21:00:00,43737.5,779.0,711.0,3491944.252444,3284197.609492,79.3261,74.6222
8928,2022-02-10 22:00:00,43958.21,737.0,749.0,4935085.939849,4818703.029085,112.4841,109.8094
8929,2022-02-10 23:00:00,43495.81,741.0,738.0,5869337.310555,5721168.110103,134.3584,130.9448
8930,2022-02-11 00:00:00,43050.48,871.0,807.0,4612759.297248,4890967.526854,106.9689,113.4519
8931,2022-02-11 01:00:00,43167.76,720.0,797.0,2760983.312564,2991042.776054,63.7099,69.0232
8932,2022-02-11 02:00:00,43114.7,741.0,763.0,5121695.474785,5032450.585083,119.0719,117.0074
8933,2022-02-11 03:00:00,43344.25,736.0,760.0,3226307.340678,3534939.6357319998,74.6813,81.8233
8934,2022-02-11 04:00:00,43102.46,752.0,762.0,2658963.58152,2820517.705067,61.597,65.3531
8935,2022-02-11 05:00:00,42849.14,788.0,761.0,3474864.476088,3331699.766744,80.843,77.5205
8936,2022-02-11 06:00:00,43244.19,748.0,773.0,4144340.579388,4363324.16577,96.0852,101.1806
8937,2022-02-11 07:00:00,43346.06,729.0,760.0,4345827.536011,4466776.858511,100.4581,103.2528
8938,2022-02-11 08:00:00,42988.89,747.0,874.0,4396429.749424,4918460.960401,101.3787,113.4186
8939,2022-02-11 09:00:00,43493.11,805.0,810.0,3569281.186391,3655347.0616,82.2868,84.2599
8940,2022-02-11 10:00:00,43439.56,726.0,757.0,5243772.895935,5374076.548521,120.798,123.7827
8941,2022-02-11 11:00:00,43361.3,728.0,764.0,3615656.055519,3736884.711374,83.2865,86.0757
8942,2022-02-11 12:00:00,43572.76,748.0,788.0,2761247.926524,2765215.634252,63.4958,63.5936
8943,2022-02-11 13:00:00,43769.96,768.0,836.0,5055748.296996,5399007.753173,115.7033,123.5675
8944,2022-02-11 14:00:00,43510.0,730.0,777.0,5005189.023434,5202937.644889,114.6962,119.235
8945,2022-02-11 15:00:00,43673.88,775.0,724.0,3333288.05718,3071950.65949,76.3345,70.3519
8946,2022-02-11 16:00:00,43577.66,757.0,736.0,4869750.43348,4666879.807495,111.8299,107.1603
8947,2022-02-11 17:00:00,43414.41,754.0,739.0,4481529.972225,4500758.487504,102.9651,103.392
8948,2022-02-11 18:00:00,42664.94,729.0,780.0,3299492.714968,3475851.627181,76.4109,80.545
8949,2022-02-11 19:00:00,42738.53,834.0,941.0,3017623.136668,2987689.480957,70.7956,70.0559
8950,2022-02-11 20:00:00,42333.52,740.0,737.0,4417438.564633,4326573.777197,104.0421,101.8992
8951,2022-02-11 21:00:00,42538.37,701.0,773.0,4414824.26589,4886158.5255,103.7613,114.8395
8952,2022-02-11 22:00:00,42155.42,749.0,737.0,3418117.036799,3383520.193187,80.6916,79.8656
8953,2022-02-11 23:00:00,42372.6,886.0,736.0,3142629.646456,3059928.048735,74.3149,72.3542
8954,2022-02-12 00:00:00,42313.98,816.0,737.0,3963844.942102,3632227.951788,93.701,85.8618
8955,2022-02-12 01:00:00,42445.65,740.0,893.0,3726458.992521,3797558.63281,87.9059,89.5922
8956,2022-02-12 02:00:00,42446.54,726.0,780.0,2718735.978947,3217398.615297,64.1148,75.8776
8957,2022-02-12 03:00:00,42292.84,783.0,789.0,1312175.835586,1356364.864808,31.0057,32.0529
8958,2022-02-12 04:00:00,42289.43,742.0,757.0,1513973.972445,1543780.351629,35.7565,36.4579
8959,2022-02-12 05:00:00,42272.05,732.0,751.0,1876879.863007,1903869.05147,44.3671,45.0051
8960,2022-02-12 06:00:00,42040.79,985.0,775.0,1753411.191382,1590370.937797,41.6681,37.7832
8961,2022-02-12 07:00:00,42102.49,778.0,748.0,2161067.198517,2071927.601315,51.3523,49.2309
8962,2022-02-12 08:00:00,42279.48,757.0,793.0,1771122.146099,1784774.324601,41.9105,42.2365
8963,2022-02-12 09:00:00,42390.31,748.0,730.0,1271458.400524,1297516.153296,30.0399,30.6551
8964,2022-02-12 10:00:00,42263.35,729.0,838.0,1252935.399739,1258830.63502,29.6483,29.7854
8965,2022-02-12 11:00:00,42405.84,766.0,757.0,1489063.134031,1545428.186039,35.2536,36.5828
8966,2022-02-12 12:00:00,42268.05,757.0,729.0,1863585.87707,1820771.258522,44.0421,43.0332
8967,2022-02-12 13:00:00,42106.87,1215.0,1028.0,2134305.966966,2173170.333619,50.538,51.4569
8968,2022-02-12 14:00:00,42158.61,1028.0,907.0,1795557.107538,1697997.183556,42.666,40.3416
8969,2022-02-12 15:00:00,42120.77,760.0,733.0,1155309.965265,1173791.347909,27.4691,27.910800000000002
8970,2022-02-12 16:00:00,42732.31,949.0,731.0,1321521.988731,1241222.125855,31.1386,29.2531
8971,2022-02-12 17:00:00,42727.89,767.0,718.0,1155415.572335,1139853.57594,27.0811,26.7188
8972,2022-02-12 18:00:00,42835.11,806.0,825.0,1797002.915501,1603163.974376,41.9217,37.398
8973,2022-02-12 19:00:00,42659.75,778.0,738.0,2007387.830446,1933659.556997,46.9568,45.2413
8974,2022-02-12 20:00:00,42623.97,741.0,745.0,1402952.936425,1330670.964641,32.9053,31.2118
8975,2022-02-12 21:00:00,41878.46,734.0,755.0,1818734.245478,1892721.034684,43.0071,44.7455
8976,2022-02-12 22:00:00,42175.78,793.0,752.0,1556712.51736,1632878.040361,37.0473,38.8522
8977,2022-02-12 23:00:00,42217.89,753.0,738.0,2162055.63458,2083394.405662,51.2939,49.427
8978,2022-02-13 00:00:00,42391.38,742.0,744.0,1862658.380652,1892568.027351,44.1078,44.817
8979,2022-02-13 01:00:00,42238.57,918.0,732.0,1315210.792434,1251833.760013,31.042,29.5484
8980,2022-02-13 02:00:00,42221.8,765.0,718.0,1408295.744303,1250526.502445,33.3766,29.6366
8981,2022-02-13 03:00:00,42228.16,754.0,746.0,1459105.309863,1466196.674693,34.5653,34.7338
8982,2022-02-13 04:00:00,42201.1,723.0,780.0,2070729.383604,2193715.344306,49.0381,51.9441
8983,2022-02-13 05:00:00,42257.45,768.0,742.0,2499328.934887,2441567.44847,59.1914,57.8188
8984,2022-02-13 06:00:00,42427.7,766.0,747.0,2321171.609193,2170477.808371,54.8645,51.3038
8985,2022-02-13 07:00:00,42410.75,741.0,731.0,2593144.607943,2554758.96845,61.1858,60.2787
8986,2022-02-13 08:00:00,42445.09,715.0,790.0,1903846.820241,2034438.434346,44.8751,47.9581
8987,2022-02-13 09:00:00,42310.63,890.0,751.0,1505086.494927,1402739.349149,35.5411,33.1233
8988,2022-02-13 10:00:00,42571.31,786.0,830.0,1797876.228423,1886709.61473,42.3513,44.4342
8989,2022-02-13 11:00:00,42467.33,797.0,745.0,2489678.629154,2341514.102558,58.5161,55.0351
8990,2022-02-13 12:00:00,42468.26,698.0,805.0,1395279.046988,1647225.575303,32.8004,38.723
8991,2022-02-13 13:00:00,42510.25,740.0,748.0,1660834.096163,1743364.788812,39.0781,41.0194
8992,2022-02-13 14:00:00,42542.51,753.0,732.0,2092430.920857,1916613.338974,49.279,45.1281
